edad	sexo	estudios	neuroticism	extraversion	openness	agreeableness	conscientiousness	impulsiveness	sensation	nicotineD	nicotineY	coc
1.82213	.48246	-2.43591	-.14882	.16767	-.71727	.94156	.58489	-.71126	-.52593	0	0	"never"
-.07854	.48246	-.05921	.22393	.00332	-.45174	.28783	-.00665	-.71126	-1.18084	1	0	"never"
1.09449	.48246	.45468	-.92104	.32197	-.58331	-.15487	1.13407	-1.37983	-2.07848	0	0	"never"
-.07854	.48246	.45468	1.49158	.63779	.88309	-1.6209	-.00665	-1.37983	-1.18084	0	1	"never"
.49788	-.48246	.45468	-1.55078	.80523	1.06238	-.60633	-.52745	.52975	.7654	1	0	"decade"
.49788	.48246	1.16365	-.58016	.47617	-.58331	-.30172	.93949	-.21712	-.84637	0	0	"never"
1.82213	.48246	-.61113	-.46725	-.94779	-1.42424	.43852	-.00665	-.71126	-.52593	1	0	"never"
-.07854	.48246	-1.7379	-1.86962	.96248	-.97631	2.23427	2.33337	-1.37983	-.84637	0	1	"never"
.49788	.48246	1.16365	-.24649	-.57545	-.58331	.13136	.12331	-.21712	-1.18084	0	0	"never"
1.09449	.48246	-.61113	.13606	.80523	.44585	1.45039	-.14277	.19268	-.21575	1	0	"never"
-.95197	-.48246	.45468	1.37297	-.69509	2.90161	3.46436	-.78155	.88113	1.92173	0	1	"never"
-.07854	.48246	-1.43719	2.61139	-.43999	-.45174	-1.92595	-2.04506	.88113	-.21575	0	1	"decade"
1.09449	-.48246	-1.7379	-.24649	.47617	-.84732	-.60633	.41594	-.21712	-.21575	1	0	"never"
-.07854	.48246	.45468	1.98437	.63779	1.43533	-1.07533	-.65253	1.29221	1.2247	1	0	"never"
-.07854	-.48246	.45468	-.67825	.96248	-.71727	2.03972	1.13407	.52975	-.52593	1	0	"never"
-.07854	.48246	-.05921	-.14882	1.58487	-.01928	.13136	-.40581	.88113	.07987	1	0	"decade"
-.95197	-.48246	-.61113	-1.05308	.16767	.44585	-2.35413	-1.5184	.88113	1.92173	0	1	"never"
-.95197	.48246	-1.22751	1.02119	1.45421	2.44904	-.45321	1.13407	.52975	.7654	0	1	"never"
-.95197	-.48246	-1.22751	.73545	.00332	1.43533	.59042	-1.64101	.52975	.40148	0	1	"decade"
.49788	-.48246	-.05921	1.02119	-.43999	-2.39883	-.30172	.7583	-1.37983	-2.07848	1	0	"never"
1.09449	-.48246	1.16365	-.92104	-.43999	.14143	-.76096	1.13407	1.86203	.40148	1	0	"year"
.49788	-.48246	1.16365	-.24649	-1.7625	-.01928	-.30172	.25953	-.21712	-1.54858	0	1	"never"
1.09449	.48246	-.05921	-.58016	.32197	.14143	-1.34289	.93949	.19268	-.21575	1	0	"never"
.49788	.48246	-.05921	-.24649	-.57545	-.17779	-.30172	.7583	.88113	.40148	1	0	"never"
-.95197	-.48246	-.61113	.52135	-1.09207	-.01928	-2.21844	-1.38502	-.71126	.7654	0	1	"never"
-.95197	.48246	.45468	-.79151	-1.09207	1.88511	.28783	3.00537	-.21712	1.2247	0	1	"never"
.49788	-.48246	-1.7379	.91093	-.30033	.14143	.28783	-.89891	.88113	1.2247	1	0	"year"
-.07854	.48246	-.61113	.52135	1.93886	1.43533	-.30172	.93949	-.71126	1.2247	0	1	"year"
-.07854	.48246	.45468	.82562	-1.23177	1.24033	2.75696	.25953	-.71126	-.52593	0	0	"never"
-.95197	-.48246	-.61113	.31287	-1.92173	.14143	1.2861	2.63199	-1.37983	-.52593	0	1	"never"
-.07854	.48246	-.61113	.91093	-.94779	1.24033	-.01729	-.65253	-.21712	-.84637	0	1	"decade"
.49788	.48246	-.05921	-.79151	.47617	-1.11902	.59042	-.00665	-.71126	-.21575	0	0	"never"
-.07854	-.48246	.45468	-.46725	.96248	-.01928	.43852	-.00665	.88113	1.92173	0	1	"year"
1.82213	-.48246	-.61113	-.24649	-1.37639	-.17779	-1.34289	.93949	.52975	-.84637	1	0	"decade"
-.95197	-.48246	-1.22751	-.34799	1.2861	1.06238	-.01729	-.52745	.52975	1.2247	0	1	"never"
-.07854	.48246	1.16365	.91093	.63779	-.45174	-1.21213	-.78155	.88113	1.92173	0	1	"year"
-.95197	.48246	-1.22751	.82562	-.43999	.44585	.43852	-1.0145	-.71126	.40148	0	1	"never"
-.95197	-.48246	-.61113	-.92104	.47617	.44585	.43852	.41594	-.71126	-.52593	0	1	"never"
-.95197	.48246	.45468	.82562	-1.09207	1.43533	.28783	1.13407	.88113	1.92173	0	1	"year"
1.09449	.48246	-1.7379	1.02119	-.69509	-1.68062	-.30172	-.89891	1.86203	1.92173	0	1	"decade"
-.95197	.48246	.45468	-.05188	.32197	-.01928	-2.5383	.7583	.88113	.7654	0	1	"never"
1.09449	-.48246	-.61113	-.24649	.00332	.29338	.28783	-.27607	.88113	1.2247	0	1	"decade"
-.95197	.48246	.45468	1.37297	-.69509	-2.09015	-1.34289	-1.0145	.19268	.40148	0	1	"year"
-.95197	-.48246	-1.22751	-1.43907	-.57545	-1.55521	-1.6209	1.30612	-.71126	.07987	1	0	"never"
-.07854	.48246	-1.43719	-.34799	.47617	.7233	.43852	1.30612	.88113	.40148	0	1	"decade"
-.07854	.48246	-.61113	1.23461	-.80615	-.84732	-1.07533	-.89891	1.29221	1.92173	0	0	"year"
-.95197	-.48246	-.61113	1.02119	-1.09207	-.45174	-.15487	-1.25773	.19268	.40148	0	1	"year"
-.07854	.48246	1.16365	-.14882	-.57545	-.45174	.43852	.25953	-1.37983	-1.54858	0	1	"never"
-.95197	-.48246	-.61113	-.67825	3.27393	1.88511	-.01729	-.78155	.52975	1.2247	0	1	"year"
-.95197	-.48246	.45468	.52135	-.94779	.14143	.76096	-.65253	-.21712	1.2247	0	0	"never"
1.09449	.48246	.45468	-.34799	-1.09207	-.17779	-.60633	.58489	-.71126	-.52593	0	0	"decade"
-.95197	-.48246	-.61113	.04257	-.15487	2.44904	-1.07533	-1.5184	1.86203	1.92173	0	1	"never"
-.95197	-.48246	-1.43719	.13606	.32197	.44585	-1.21213	-.40581	1.86203	.07987	0	1	"decade"
.49788	.48246	1.98437	-.24649	-.15487	.7233	.13136	2.33337	-1.37983	-1.54858	0	1	"year"
-.95197	-.48246	.45468	.62967	-1.50796	1.88511	-.60633	3.00537	.19268	1.2247	0	1	"never"
-.95197	-.48246	-.61113	-.46725	-.15487	.58331	1.81866	-.52745	-.71126	-.84637	0	1	"never"
-.95197	.48246	-.61113	.82562	-1.7625	2.90161	.13136	-.78155	1.86203	1.2247	0	1	"never"
-.07854	-.48246	.45468	.04257	.63779	1.06238	-.45321	.7583	.19268	1.2247	0	1	"year"
.49788	.48246	-1.7379	.73545	-.57545	-2.09015	-.76096	-1.92173	-.21712	-.52593	0	1	"decade"
-.95197	-.48246	-.61113	.31287	-.15487	1.88511	.28783	-1.5184	1.29221	.7654	0	1	"never"
-.95197	-.48246	.45468	1.49158	-1.50796	-.01928	-2.07848	-.78155	.88113	.7654	0	1	"never"
1.82213	-.48246	1.16365	-.58016	1.74091	-1.97495	-1.07533	1.63088	.88113	.40148	0	1	"never"
1.09449	-.48246	-.61113	2.28554	-1.23177	-.01928	-2.5383	-2.90161	-.21712	1.2247	0	0	"decade"
-.07854	-.48246	1.98437	.52135	1.58487	2.90161	1.2861	1.81175	.52975	1.92173	0	1	"year"
-.95197	-.48246	1.16365	-.79151	.47617	1.43533	1.11406	.12331	1.29221	.40148	0	1	"never"
-.95197	-.48246	-.61113	-.14882	1.74091	1.06238	.28783	-1.0145	.88113	.7654	0	1	"never"
-.95197	-.48246	-.05921	.41667	-.15487	1.43533	1.2861	-.65253	.52975	.07987	0	0	"never"
-.95197	-.48246	-.61113	.82562	-.57545	.88309	.43852	-.52745	.52975	1.2247	0	1	"never"
.49788	.48246	-.05921	.04257	-.80615	-.84732	-.15487	-1.13788	.52975	-1.18084	0	0	"decade"
.49788	-.48246	.45468	-.14882	-.94779	1.24033	-.60633	-1.64101	.52975	1.2247	0	1	"year"
-.95197	.48246	1.16365	.41667	-.80615	-.58331	.13136	-.40581	-1.37983	-1.54858	0	0	"never"
-.95197	.48246	-1.43719	1.23461	1.11406	1.06238	-1.47955	.12331	.88113	1.92173	0	1	"year"
-.95197	-.48246	.45468	-.58016	-1.23177	1.06238	-1.21213	.93949	.52975	1.92173	0	1	"decade"
-.95197	-.48246	-.61113	-1.55078	-.80615	1.06238	-.01729	2.33337	-.71126	-.21575	0	1	"never"
-.07854	.48246	-1.22751	1.37297	-.15487	.44585	-1.34289	-1.25773	.88113	1.92173	1	0	"decade"
-.07854	-.48246	.45468	-.67825	.63779	.14143	-.15487	-.52745	1.29221	1.2247	0	1	"decade"
.49788	.48246	.45468	.91093	-.69509	2.44904	-.45321	1.46191	.19268	1.2247	1	0	"decade"
-.95197	.48246	1.16365	.13606	.32197	-.97631	1.61108	.93949	-.71126	-1.18084	0	1	"decade"
1.09449	-.48246	.45468	-1.86962	.00332	.14143	-.76096	-.14277	.52975	.40148	1	0	"never"
-.95197	.48246	-.61113	-.05188	-1.23177	.29338	1.11406	.25953	.88113	.7654	0	1	"decade"
-.07854	.48246	.45468	.13606	.63779	.58331	-.60633	-.14277	1.86203	.7654	0	1	"decade"
-.95197	-.48246	1.16365	-2.75696	2.57309	1.24033	.28783	1.46191	-.21712	1.2247	0	1	"decade"
-.95197	-.48246	-.61113	1.60383	-2.03972	1.43533	-.60633	-2.72827	1.86203	-.21575	1	0	"never"
1.09449	.48246	-.61113	1.37297	-.15487	.44585	.43852	-.65253	1.86203	-.52593	0	1	"decade"
-.95197	-.48246	-.61113	-.79151	.32197	1.88511	-1.07533	-.78155	-.21712	.40148	0	0	"year"
-.95197	.48246	-.61113	1.23461	-1.23177	1.06238	-.30172	-2.30408	.88113	-.21575	1	0	"never"
-.07854	-.48246	.45468	-.46725	-1.50796	-.58331	-.30172	-.40581	.52975	.40148	0	0	"never"
-.95197	-.48246	.45468	.04257	-1.09207	.14143	-1.34289	-.00665	-.21712	-.84637	0	1	"decade"
-.95197	.48246	.45468	.22393	-.30033	.88309	1.2861	-.00665	.88113	.07987	0	1	"decade"
-.07854	.48246	.45468	-1.05308	-1.50796	.14143	.28783	.25953	-.21712	.7654	0	1	"decade"
-.07854	.48246	1.16365	-.34799	1.11406	.44585	-2.5383	-.14277	.88113	1.2247	1	0	"year"
-.07854	.48246	.45468	.82562	-1.6334	-.31776	-1.47955	-1.13788	-1.37983	-1.18084	1	0	"decade"
-.07854	.48246	.45468	.13606	-2.32338	.29338	-1.07533	-.89891	-.71126	-.52593	0	1	"year"
-.95197	-.48246	-1.22751	.22393	.00332	.44585	-.91699	-1.92173	.19268	1.2247	0	1	"never"
-.95197	-.48246	.45468	-2.75696	1.93886	.88309	.28783	2.33337	-.71126	.07987	1	0	"never"
.49788	.48246	.45468	-.34799	-1.09207	.29338	-.30172	1.30612	-.21712	-.21575	1	0	"decade"
-.07854	-.48246	-.61113	-.67825	.63779	-.45174	-.45321	.25953	.88113	.40148	1	0	"decade"
1.09449	-.48246	.45468	.62967	-.80615	-.01928	-.45321	-1.5184	1.29221	.7654	0	1	"decade"
.49788	.48246	-.05921	1.98437	-1.92173	.88309	.28783	-1.78169	.88113	-1.18084	0	1	"decade"
.49788	.48246	-.61113	.31287	-1.50796	.44585	.76096	-.27607	-.21712	.7654	0	1	"decade"
.49788	.48246	-.05921	-.05188	-.80615	-.01928	.59042	.25953	-1.37983	-2.07848	0	1	"decade"
-.07854	.48246	-.05921	-1.55078	.96248	1.88511	1.45039	.25953	1.29221	1.92173	0	1	"decade"
1.82213	.48246	.45468	.41667	.63779	.44585	1.45039	-.14277	.88113	-.52593	1	0	"decade"
-.95197	-.48246	-.61113	.13606	-.43999	1.43533	-.30172	-1.13788	1.29221	1.2247	0	1	"never"
-.07854	-.48246	.45468	1.13281	-.15487	1.24033	-2.07848	.93949	.52975	-.52593	1	0	"never"
1.09449	-.48246	1.98437	-.24649	-.80615	-.01928	-1.6209	-.14277	-.21712	-.52593	0	1	"decade"
-.95197	-.48246	-.61113	-.58016	.47617	2.15324	1.2861	.41594	.19268	.7654	0	1	"year"
1.09449	-.48246	.45468	-.05188	.63779	.58331	.76096	1.30612	-.21712	.07987	1	0	"decade"
-.95197	-.48246	-.61113	-1.32828	1.2861	.88309	1.11406	1.13407	.88113	.40148	0	1	"never"
-.95197	.48246	.45468	1.60383	-.94779	1.24033	-.91699	-1.38502	2.90161	1.92173	0	1	"year"
-.95197	.48246	-.61113	.62967	-.94779	.44585	.59042	1.13407	1.86203	1.2247	0	1	"year"
1.09449	-.48246	-.05921	-1.05308	-.94779	-.97631	-.76096	.7583	-1.37983	-.52593	0	1	"decade"
-.07854	.48246	.45468	2.127	-1.37639	1.88511	.76096	-1.0145	.19268	-1.18084	1	0	"never"
-.95197	-.48246	-1.43719	.31287	.63779	-.31776	-.30172	-1.25773	.88113	1.2247	0	1	"year"
-.07854	-.48246	-.05921	.41667	.96248	-.17779	-.45321	.7583	.19268	-.21575	0	1	"year"
-.07854	.48246	1.16365	-.14882	-.15487	-.45174	-.30172	.93949	-.21712	.7654	0	1	"never"
.49788	-.48246	-1.7379	-.46725	-1.23177	-.45174	.43852	-.14277	-.21712	-.84637	0	1	"year"
-.95197	-.48246	-.61113	-.14882	1.2861	-.31776	-2.07848	.41594	-.21712	.40148	1	0	"never"
-.95197	-.48246	-.61113	-1.55078	.16767	2.15324	-.30172	-.00665	.88113	.40148	0	1	"year"
-.95197	-.48246	-1.43719	-.14882	.00332	.58331	-.30172	-1.5184	1.29221	1.2247	0	1	"year"
.49788	-.48246	-.05921	-1.1943	1.11406	.58331	-.01729	.12331	-.71126	.40148	1	0	"never"
-.95197	-.48246	-.61113	.31287	-.57545	-.31776	-1.47955	-.89891	-1.37983	.7654	0	1	"year"
-.95197	-.48246	-.61113	1.72012	.32197	1.65653	-.15487	-1.78169	2.90161	.40148	0	1	"year"
-.95197	-.48246	-1.22751	-.24649	.32197	.44585	-.15487	-.14277	.88113	1.2247	0	1	"never"
.49788	-.48246	-.61113	-.34799	.00332	.7233	.28783	.12331	-.21712	.7654	0	1	"year"
1.82213	.48246	.45468	-1.69163	-1.09207	1.06238	-.45321	-.65253	-.71126	.07987	1	0	"decade"
-.07854	.48246	.45468	-.34799	.00332	1.24033	-.15487	.41594	.88113	.40148	0	1	"never"
1.09449	-.48246	-2.43591	.73545	-.43999	.44585	-1.07533	.25953	.52975	.40148	0	1	"decade"
-.95197	.48246	-.61113	.62967	.63779	2.90161	-1.07533	.93949	.88113	1.2247	0	1	"year"
-.07854	-.48246	-.61113	-2.05048	.00332	2.15324	-.91699	.41594	-.21712	.40148	0	1	"year"
-.95197	.48246	-.05921	.04257	.00332	2.44904	-.60633	-2.18109	.88113	1.2247	0	1	"year"
-.95197	.48246	.45468	.13606	-.80615	1.43533	.28783	1.63088	-.71126	-.21575	0	1	"never"
-.95197	.48246	-.61113	1.13281	-.43999	.29338	-.76096	-.14277	1.86203	-.21575	0	1	"year"
-.95197	-.48246	-.61113	-.58016	-.15487	.29338	-1.6209	-1.38502	.19268	.40148	0	1	"never"
-.95197	-.48246	-.61113	-.14882	1.11406	1.43533	-.30172	-.00665	.19268	.7654	0	1	"decade"
-.07854	.48246	.45468	-1.05308	.96248	1.88511	1.81866	1.30612	-.71126	.07987	0	1	"never"
-.95197	-.48246	-1.22751	1.02119	-.43999	1.43533	-1.07533	.12331	-.71126	.40148	0	1	"year"
-.95197	-.48246	-.61113	-.79151	.00332	2.44904	.76096	-1.5184	.88113	1.92173	0	0	"never"
-.95197	-.48246	-1.43719	.73545	-1.23177	.58331	-.60633	-.40581	.52975	.40148	0	1	"year"
2.59171	-.48246	-.61113	2.127	-.15487	2.44904	.94156	-.65253	-.21712	.07987	0	0	"decade"
-.95197	-.48246	-.61113	-.05188	-1.7625	.58331	-.76096	-.14277	1.29221	1.2247	0	1	"never"
-.07854	-.48246	-.61113	-.14882	-.57545	1.43533	-.91699	-.78155	.52975	.40148	1	0	"year"
-.95197	-.48246	-1.43719	1.49158	-1.92173	-.58331	-1.772	.58489	-.21712	1.2247	0	1	"year"
-.95197	-.48246	.45468	-.05188	-1.7625	.88309	-.76096	2.33337	-.71126	-.21575	1	0	"never"
-.95197	-.48246	-.61113	-.79151	.32197	.29338	-.30172	-.27607	.88113	.7654	0	1	"never"
-.95197	.48246	-.61113	-1.1943	1.74091	1.88511	.76096	-1.13788	.88113	1.92173	0	0	"never"
-.95197	-.48246	-.61113	-.24649	1.74091	.58331	.76096	-1.5184	.88113	.7654	0	1	"never"
-.07854	.48246	.45468	1.13281	-1.37639	-1.27553	-1.772	-1.38502	.52975	-.52593	0	1	"year"
-.95197	.48246	-.61113	.91093	-1.92173	.29338	-1.6209	-2.57309	1.29221	1.2247	0	1	"never"
-.95197	-.48246	-.61113	-.46725	2.127	1.65653	1.11406	.41594	.88113	1.2247	0	1	"year"
